date,temp_0,temp_0.5,temp_1,temp_1.5,temp_2,temp_2.5,temp_3,temp_3.5,temp_4,temp_4.5,temp_5,temp_5.5,temp_6,temp_6.5
1991-12-03,2.586635896841285,2.7683466541772113,3.3393515836747856,3.38694582042626,3.38694582042626,3.38694582042626,3.38694582042626,3.38694582042626,3.38694582042626,3.38694582042626,3.38694582042626,3.38694582042626,3.38694582042626,NA
1991-12-04,2.380736560486098,2.6171091101208757,3.3459081209744705,3.3977607223694943,3.3977607223694943,3.3977607223694943,3.3977607223694943,3.3977607223694943,3.3977607223694943,3.3977607223694943,3.3977607223694943,3.3977607223694943,3.3977607223694943,NA
1991-12-05,2.6746358147706544,2.8511023685732653,3.380955245545918,3.4094161804831113,3.4094161804831113,3.4094161804831113,3.4094161804831113,3.4094161804831113,3.4094161804831113,3.4094161804831113,3.4094161804831113,3.4094161804831113,3.4094161804831113,NA
1991-12-06,2.3817884138291747,2.636661147371779,3.387722787031098,3.4185999104748963,3.4185999104748963,3.4185999104748963,3.4185999104748963,3.4185999104748963,3.4185999104748963,3.4185999104748963,3.4185999104748963,3.4185999104748963,3.4185999104748963,NA
1991-12-07,1.5103585631223786,1.9845652695677893,3.3726626778135467,3.423417345311994,3.423417345311994,3.423417345311994,3.423417345311994,3.423417345311994,3.423417345311994,3.423417345311994,3.423417345311994,3.423417345311994,3.423417345311994,NA
1991-12-08,1.3386127321297203,1.8635947977139258,3.3839713808367553,3.428391363494659,3.428391363494659,3.428391363494659,3.428391363494659,3.428391363494659,3.428391363494659,3.428391363494659,3.428391363494659,3.428391363494659,3.428391363494659,NA
1991-12-09,1.1572976163446118,1.7350556822973613,3.3953903615655188,3.4350017505626367,3.4350017505626367,3.4350017505626367,3.4350017505626367,3.4350017505626367,3.4350017505626367,3.4350017505626367,3.4350017505626367,3.4350017505626367,3.4350017505626367,NA
1991-12-10,1.13969229404935,1.7298257171614382,3.4122574128977194,3.443023767822825,3.443023767822825,3.443023767822825,3.443023767822825,3.443023767822825,3.443023767822825,3.443023767822825,3.443023767822825,3.443023767822825,3.443023767822825,NA
1991-12-11,1.2672809040492845,1.8340450550014598,3.432731148300047,3.4499550237986285,3.4499550237986285,3.4499550237986285,3.4499550237986285,3.4499550237986285,3.4499550237986285,3.4499550237986285,3.4499550237986285,3.4499550237986285,3.4499550237986285,NA
1991-12-12,1.355906579769952,1.909698725673677,3.4538796371955853,3.4578140817345804,3.4578140817345804,3.4578140817345804,3.4578140817345804,3.4578140817345804,3.4578140817345804,3.4578140817345804,3.4578140817345804,3.4578140817345804,3.4578140817345804,NA
1991-12-13,1.599319582034813,2.100149030260795,3.4673693454109173,3.4673693454109173,3.4673693454109173,3.4673693454109173,3.4673693454109173,3.4673693454109173,3.4673693454109173,3.4673693454109173,3.4673693454109173,3.4673693454109173,3.4673693454109173,NA
1991-12-14,1.4564806030134387,2.0046882269415778,3.4742641212833423,3.4742641212833423,3.4742641212833423,3.4742641212833423,3.4742641212833423,3.4742641212833423,3.4742641212833423,3.4742641212833423,3.4742641212833423,3.4742641212833423,3.4742641212833423,NA
1991-12-15,1.349071493736615,1.9357494536080957,3.4800184811537567,3.4800184811537567,3.4800184811537567,3.4800184811537567,3.4800184811537567,3.4800184811537567,3.4800184811537567,3.4800184811537567,3.4800184811537567,3.4800184811537567,3.4800184811537567,NA
1991-12-16,1.823407265856448,2.292483809511727,3.486308628314234,3.486308628314234,3.486308628314234,3.486308628314234,3.486308628314234,3.486308628314234,3.486308628314234,3.486308628314234,3.486308628314234,3.486308628314234,3.486308628314234,NA
1991-12-17,1.70234497136208,2.2158198557858464,3.492354781748801,3.492354781748801,3.492354781748801,3.492354781748801,3.492354781748801,3.492354781748801,3.492354781748801,3.492354781748801,3.492354781748801,3.492354781748801,3.492354781748801,NA
1991-12-18,1.0167667515591918,1.7311120021727033,3.497814775308511,3.497814775308511,3.497814775308511,3.497814775308511,3.497814775308511,3.497814775308511,3.497814775308511,3.497814775308511,3.497814775308511,3.497814775308511,3.497814775308511,NA
1991-12-19,1.6198414682860038,2.1746044604383483,3.5041191155945244,3.5041191155945244,3.5041191155945244,3.5041191155945244,3.5041191155945244,3.5041191155945244,3.5041191155945244,3.5041191155945244,3.5041191155945244,3.5041191155945244,3.5041191155945244,NA
1991-12-20,2.136820351359592,2.552215631049718,3.509404688762782,3.509404688762782,3.509404688762782,3.509404688762782,3.509404688762782,3.509404688762782,3.509404688762782,3.509404688762782,3.509404688762782,3.509404688762782,3.509404688762782,NA
1991-12-21,1.2659640031530985,1.9503928754350486,3.5138167524323722,3.5138167524323722,3.5138167524323722,3.5138167524323722,3.5138167524323722,3.5138167524323722,3.5138167524323722,3.5138167524323722,3.5138167524323722,3.5138167524323722,3.5138167524323722,NA
1991-12-22,1.0810863672047908,1.8301769424935979,3.520077372046599,3.520077372046599,3.520077372046599,3.520077372046599,3.520077372046599,3.520077372046599,3.520077372046599,3.520077372046599,3.520077372046599,3.520077372046599,3.520077372046599,NA
1991-12-23,1.2662320206731326,1.9696450709726612,3.5265398324882593,3.5265398324882593,3.5265398324882593,3.5265398324882593,3.5265398324882593,3.5265398324882593,3.5265398324882593,3.5265398324882593,3.5265398324882593,3.5265398324882593,3.5265398324882593,NA
1991-12-24,1.225406870109108,1.9519525265136917,3.5329651800360238,3.5329651800360238,3.5329651800360238,3.5329651800360238,3.5329651800360238,3.5329651800360238,3.5329651800360238,3.5329651800360238,3.5329651800360238,3.5329651800360238,3.5329651800360238,NA
