datetime	o2_epil	o2_hypo	o2_total	vol_epil	vol_hypo	vol_total
1991-08-18T00:00:00Z	388002168817.5789	37718469901.76254	425720638719.34143	45188942.136644006	6174518.818458557	51363460.95510256
1991-08-19T00:00:00Z	397865113236.29364	30850652123.497765	428715765359.7914	46268665.89128724	5094795.0638153255	51363460.95510256
1991-08-20T00:00:00Z	403981388401.2204	26708106429.39391	430689494830.6143	46915024.61754951	4448436.337553054	51363460.95510256
1991-08-21T00:00:00Z	410888353518.8586	22247529429.118004	433135882947.97656	47623758.07379347	3739702.881309092	51363460.95510256
1991-08-22T00:00:00Z	415265628153.5637	19542298329.155045	434807926482.71875	48049034.356196105	3314426.5989064574	51363460.95510256
1991-08-23T00:00:00Z	415716630944.8115	19396916425.30036	435113547370.1119	48047570.80331534	3315890.1517872214	51363460.95510256
1991-08-24T00:00:00Z	413493720097.7975	20947466065.02307	434441186162.82056	47756888.36579329	3606572.589309275	51363460.95510256
1991-08-25T00:00:00Z	415368828775.60583	19885341569.993748	435254170345.5996	47911583.02635819	3451877.9287443757	51363460.95510256
1991-08-26T00:00:00Z	414599346123.06104	20403205600.396812	435002551723.4578	47794897.955278814	3568562.999823749	51363460.95510256
1991-08-27T00:00:00Z	404462782512.1237	26423958192.15321	430886740704.2769	46715551.332336485	4647909.6227660775	51363460.95510256
1991-08-28T00:00:00Z	391835320501.3311	33599639653.82406	425434960155.15515	45420509.5545297	5942951.400572866	51363460.95510256
1991-08-29T00:00:00Z	386566441171.8609	36201485987.529305	422767927159.3902	44918925.100397974	6444535.854704589	51363460.95510256
1991-08-30T00:00:00Z	395053388890.58307	30461613973.92042	425515002864.5035	45894594.582194746	5468866.372907817	51363460.95510256
1991-08-31T00:00:00Z	401131003248.75256	26320750678.136795	427451753926.88934	46597819.20191231	4765641.753190249	51363460.95510256
1991-09-01T00:00:00Z	408129697264.3169	21902513343.88807	430032210608.20496	47361443.12708533	4002017.828017235	51363460.95510256
1991-09-02T00:00:00Z	415334420863.81104	17619385629.34573	432953806493.15674	48112145.8250649	3251315.1300376654	51363460.95510256
1991-09-03T00:00:00Z	419929115910.2211	15074958124.041267	435004074034.2624	48554954.30980688	2808506.6452956796	51363460.95510256
1991-09-04T00:00:00Z	420081122105.9773	15165778827.149284	435246900933.1266	48514990.825662434	2848470.129440129	51363460.95510256
1991-09-05T00:00:00Z	426345547130.9112	11801384915.21118	438146932046.1224	49122311.871105194	2241149.083997369	51363460.95510256
1991-09-06T00:00:00Z	429159227571.8085	10548208174.218872	439707435746.02734	49340279.314964175	2023181.6401383877	51363460.95510256
1991-09-07T00:00:00Z	429423961861.6729	10807007872.942532	440230969734.6154	49272768.812319756	2090692.1427828074	51363460.95510256
1991-09-08T00:00:00Z	432588415008.84155	9423747029.438126	442012162038.27966	49521171.98257369	1842288.9725288749	51363460.95510256
1991-09-09T00:00:00Z	434427457188.67773	8807579725.784786	443235036914.4625	49624448.60842407	1739012.3466784954	51363460.95510256
1991-09-10T00:00:00Z	435056312478.6292	8832541455.800556	443888853934.42975	49603365.55458915	1760095.4005134106	51363460.95510256
1991-09-11T00:00:00Z	435136652121.56946	9123338866.977518	444259990988.547	49529195.37262559	1834265.5824769735	51363460.95510256
1991-09-12T00:00:00Z	438680015342.8707	7591977445.284214	446271992788.15497	49819277.54676992	1544183.408332646	51363460.95510256
1991-09-13T00:00:00Z	439817808648.2195	7402731777.267244	447220540425.48676	49842692.10453963	1520768.85056293	51363460.95510256
1991-09-14T00:00:00Z	439496144078.35455	7953620493.722817	447449764572.0774	49715025.12692076	1648435.8281818032	51363460.95510256
1991-09-15T00:00:00Z	442698938621.81714	6628497539.444296	449327436161.2614	49973085.964431524	1390374.9906710386	51363460.95510256
1991-09-16T00:00:00Z	442861344170.5818	6876177809.506088	449737521980.0879	49907309.09367108	1456151.8614314795	51363460.95510256
1991-09-17T00:00:00Z	445293319784.4596	5948644388.030024	451241964172.4896	50088543.52076763	1274917.4343349338	51363460.95510256
1991-09-18T00:00:00Z	447806992111.552	5067872617.280108	452874864728.8321	50263314.252182186	1100146.7029203773	51363460.95510256
1991-09-19T00:00:00Z	451561851734.5427	3667620009.751316	455229471744.29407	50553494.97203934	809965.983063221	51363460.95510256
1991-09-20T00:00:00Z	455765849074.5224	2167995802.918334	457933844877.44073	50871953.945298076	491507.0098044872	51363460.95510256
1991-09-21T00:00:00Z	458047706456.4748	1715090184.414834	459762796640.88965	50966063.48794466	397397.46715790033	51363460.95510256
1991-09-22T00:00:00Z	462773047310.1889	-39283485.04214688	462733763825.1467	51341852.46292764	21608.49217492342	51363460.95510256
1991-09-23T00:00:00Z	NA	NA	464061403066.6756	NA	NA	51363460.95510256
1991-09-24T00:00:00Z	NA	NA	465513961595.7042	NA	NA	51363460.95510256
1991-09-25T00:00:00Z	NA	NA	467055893588.8468	NA	NA	51363460.95510256
1991-09-26T00:00:00Z	NA	NA	468681917713.6849	NA	NA	51363460.95510256
1991-09-27T00:00:00Z	NA	NA	470440712092.1929	NA	NA	51363460.95510256
1991-09-28T00:00:00Z	NA	NA	472275508456.68994	NA	NA	51363460.95510256
1991-09-29T00:00:00Z	NA	NA	474113728837.1013	NA	NA	51363460.95510256
1991-09-30T00:00:00Z	NA	NA	475934361809.67694	NA	NA	51363460.95510256
1991-10-01T00:00:00Z	NA	NA	477726811504.76196	NA	NA	51363460.95510256
1991-10-02T00:00:00Z	NA	NA	479509332161.78076	NA	NA	51363460.95510256
1991-10-03T00:00:00Z	NA	NA	481271783619.9301	NA	NA	51363460.95510256
1991-10-04T00:00:00Z	NA	NA	482996084495.6664	NA	NA	51363460.95510256
1991-10-05T00:00:00Z	NA	NA	484707119231.8115	NA	NA	51363460.95510256
1991-10-06T00:00:00Z	NA	NA	486410904706.3769	NA	NA	51363460.95510256
1991-10-07T00:00:00Z	NA	NA	488178391616.5736	NA	NA	51363460.95510256
1991-10-08T00:00:00Z	NA	NA	490002197072.6587	NA	NA	51363460.95510256
1991-10-09T00:00:00Z	NA	NA	491823225868.7362	NA	NA	51363460.95510256
1991-10-10T00:00:00Z	NA	NA	493613636374.4904	NA	NA	51363460.95510256
1991-10-11T00:00:00Z	NA	NA	495423108435.4448	NA	NA	51363460.95510256
1991-10-12T00:00:00Z	NA	NA	497238261175.70337	NA	NA	51363460.95510256
1991-10-13T00:00:00Z	NA	NA	499033236485.7364	NA	NA	51363460.95510256
1991-10-14T00:00:00Z	NA	NA	500828280748.76056	NA	NA	51363460.95510256
1991-10-15T00:00:00Z	NA	NA	502663720357.15045	NA	NA	51363460.95510256
1991-10-16T00:00:00Z	NA	NA	504583068747.90515	NA	NA	51363460.95510256
1991-10-17T00:00:00Z	NA	NA	506538056898.62537	NA	NA	51363460.95510256
1991-10-18T00:00:00Z	NA	NA	508436050431.3087	NA	NA	51363460.95510256
1991-10-19T00:00:00Z	NA	NA	510355297672.1035	NA	NA	51363460.95510256
1991-10-20T00:00:00Z	NA	NA	512398027432.0487	NA	NA	51363460.95510256
1991-10-21T00:00:00Z	NA	NA	514484391985.4423	NA	NA	51363460.95510256
1991-10-22T00:00:00Z	NA	NA	516557044205.1946	NA	NA	51363460.95510256
1991-10-23T00:00:00Z	NA	NA	518578993341.0507	NA	NA	51363460.95510256
1991-10-24T00:00:00Z	NA	NA	520582158289.4234	NA	NA	51363460.95510256
1991-10-25T00:00:00Z	NA	NA	522583301022.1414	NA	NA	51363460.95510256
1991-10-26T00:00:00Z	NA	NA	524569065353.9288	NA	NA	51363460.95510256
1991-10-27T00:00:00Z	NA	NA	526543143542.21405	NA	NA	51363460.95510256
1991-10-28T00:00:00Z	NA	NA	528521361236.63086	NA	NA	51363460.95510256
1991-10-29T00:00:00Z	NA	NA	530495907627.16785	NA	NA	51363460.95510256
1991-10-30T00:00:00Z	NA	NA	532364307305.3437	NA	NA	51363460.95510256
1991-10-31T00:00:00Z	NA	NA	534236368944.9583	NA	NA	51363460.95510256
1991-11-01T00:00:00Z	NA	NA	536223935093.0174	NA	NA	51363460.95510256
1991-11-02T00:00:00Z	NA	NA	538302540440.94476	NA	NA	51363460.95510256
1991-11-03T00:00:00Z	NA	NA	540342958860.12695	NA	NA	51363460.95510256
1991-11-04T00:00:00Z	NA	NA	542345891898.61316	NA	NA	51363460.95510256
1991-11-05T00:00:00Z	NA	NA	544312028216.0199	NA	NA	51363460.95510256
1991-11-06T00:00:00Z	NA	NA	546242043820.3095	NA	NA	51363460.95510256
1991-11-07T00:00:00Z	NA	NA	548136602300.21924	NA	NA	51363460.95510256
1991-11-08T00:00:00Z	NA	NA	549996355053.4199	NA	NA	51363460.95510256
1991-11-09T00:00:00Z	NA	NA	551821941510.4832	NA	NA	51363460.95510256
1991-11-10T00:00:00Z	NA	NA	553613989354.7339	NA	NA	51363460.95510256
1991-11-11T00:00:00Z	NA	NA	555373114738.0641	NA	NA	51363460.95510256
1991-11-12T00:00:00Z	NA	NA	557099922492.7815	NA	NA	51363460.95510256
1991-11-13T00:00:00Z	NA	NA	558795006339.5662	NA	NA	51363460.95510256
1991-11-14T00:00:00Z	NA	NA	560458949091.6073	NA	NA	51363460.95510256
1991-11-15T00:00:00Z	NA	NA	562092322854.9889	NA	NA	51363460.95510256
1991-11-16T00:00:00Z	NA	NA	563695689225.3949	NA	NA	51363460.95510256
1991-11-17T00:00:00Z	NA	NA	565269599481.1997	NA	NA	51363460.95510256
1991-11-18T00:00:00Z	NA	NA	566814594773.0121	NA	NA	51363460.95510256
1991-11-19T00:00:00Z	NA	NA	568331206309.7366	NA	NA	51363460.95510256
1991-11-20T00:00:00Z	NA	NA	569819955541.2164	NA	NA	51363460.95510256
1991-11-21T00:00:00Z	NA	NA	571281354337.5217	NA	NA	51363460.95510256
1991-11-22T00:00:00Z	NA	NA	572715905164.9432	NA	NA	51363460.95510256
1991-11-23T00:00:00Z	NA	NA	574124101258.7532	NA	NA	51363460.95510256
1991-11-24T00:00:00Z	NA	NA	575506426792.7924	NA	NA	51363460.95510256
1991-11-25T00:00:00Z	NA	NA	576863357045.941	NA	NA	51363460.95510256
1991-11-26T00:00:00Z	NA	NA	578195358565.5325	NA	NA	51363460.95510256
1991-11-27T00:00:00Z	NA	NA	579502889327.7635	NA	NA	51363460.95510256
1991-11-28T00:00:00Z	NA	NA	580786398895.1587	NA	NA	51363460.95510256
1991-11-29T00:00:00Z	NA	NA	582046328571.1412	NA	NA	51363460.95510256
1991-11-30T00:00:00Z	NA	NA	583283111551.7644	NA	NA	51363460.95510256
1991-12-01T00:00:00Z	NA	NA	584497173074.6555	NA	NA	51363460.95510256
1991-12-02T00:00:00Z	NA	NA	585688930565.2236	NA	NA	51363460.95510256
1991-12-03T00:00:00Z	NA	NA	586858793780.1809	NA	NA	51363460.95510256
1991-12-04T00:00:00Z	NA	NA	588007164948.4272	NA	NA	51363460.95510256
1991-12-05T00:00:00Z	NA	NA	589134438909.3472	NA	NA	51363460.95510256
1991-12-06T00:00:00Z	NA	NA	590241003248.5658	NA	NA	51363460.95510256
1991-12-07T00:00:00Z	NA	NA	591327238431.2104	NA	NA	51363460.95510256
1991-12-08T00:00:00Z	NA	NA	592393517932.7241	NA	NA	51363460.95510256
1991-12-09T00:00:00Z	NA	NA	593440208367.2765	NA	NA	51363460.95510256
1991-12-10T00:00:00Z	NA	NA	594467669613.8147	NA	NA	51363460.95510256
1991-12-11T00:00:00Z	NA	NA	595476254939.7992	NA	NA	51363460.95510256
1991-12-12T00:00:00Z	NA	NA	596466311122.666	NA	NA	51363460.95510256
1991-12-13T00:00:00Z	NA	NA	597438178569.058	NA	NA	51363460.95510256
1991-12-14T00:00:00Z	NA	NA	598392191431.8647	NA	NA	51363460.95510256
1991-12-15T00:00:00Z	NA	NA	599328677725.1135	NA	NA	51363460.95510256
1991-12-16T00:00:00Z	NA	NA	600247959436.7487	NA	NA	51363460.95510256
1991-12-17T00:00:00Z	NA	NA	601150352639.3389	NA	NA	51363460.95510256
1991-12-18T00:00:00Z	NA	NA	602036167598.7518	NA	NA	51363460.95510256
1991-12-19T00:00:00Z	NA	NA	602905708880.831	NA	NA	51363460.95510256
1991-12-20T00:00:00Z	NA	NA	603759275456.1134	NA	NA	51363460.95510256
1991-12-21T00:00:00Z	NA	NA	604597160802.6227	NA	NA	51363460.95510256
1991-12-22T00:00:00Z	NA	NA	605419653006.7754	NA	NA	51363460.95510256
1991-12-23T00:00:00Z	NA	NA	606227034862.4318	NA	NA	51363460.95510256
1991-12-24T00:00:00Z	NA	NA	607019583968.1278	NA	NA	51363460.95510256
1991-12-25T00:00:00Z	NA	NA	607797572822.5205	NA	NA	51363460.95510256
1991-12-26T00:00:00Z	NA	NA	608561268918.0801	NA	NA	51363460.95510256
1991-12-27T00:00:00Z	NA	NA	609310934833.0605	NA	NA	51363460.95510256
1991-12-28T00:00:00Z	NA	NA	610046828321.7809	NA	NA	51363460.95510256
1991-12-29T00:00:00Z	NA	NA	610769202403.2478	NA	NA	51363460.95510256
1991-12-30T00:00:00Z	NA	NA	611478305448.1498	NA	NA	51363460.95510256
1991-12-31T00:00:00Z	NA	NA	612174381264.2535	NA	NA	51363460.95510256
1992-01-01T00:00:00Z	NA	NA	612857669180.2313	NA	NA	51363460.95510256
1992-01-02T00:00:00Z	NA	NA	613528404127.9479	NA	NA	51363460.95510256
1992-01-03T00:00:00Z	NA	NA	614186816723.2367	NA	NA	51363460.95510256
1992-01-04T00:00:00Z	NA	NA	614833133345.1913	NA	NA	51363460.95510256
1992-01-05T00:00:00Z	NA	NA	615467576213.9996	NA	NA	51363460.95510256
1992-01-06T00:00:00Z	NA	NA	616090363467.3501	NA	NA	51363460.95510256
1992-01-07T00:00:00Z	NA	NA	616701709235.4323	NA	NA	51363460.95510256
1992-01-08T00:00:00Z	NA	NA	617301823714.5602	NA	NA	51363460.95510256
1992-01-09T00:00:00Z	NA	NA	617890913239.4435	NA	NA	51363460.95510256
1992-01-10T00:00:00Z	NA	NA	618469180354.1306	NA	NA	51363460.95510256
1992-01-11T00:00:00Z	NA	NA	619036823881.6484	NA	NA	51363460.95510256
1992-01-12T00:00:00Z	NA	NA	619594038992.3628	NA	NA	51363460.95510256
1992-01-13T00:00:00Z	NA	NA	620141017271.0833	NA	NA	51363460.95510256
1992-01-14T00:00:00Z	NA	NA	620677946782.9343	NA	NA	51363460.95510256
1992-01-15T00:00:00Z	NA	NA	621205012138.0177	NA	NA	51363460.95510256
1992-01-16T00:00:00Z	NA	NA	621722394554.8854	NA	NA	51363460.95510256
1992-01-17T00:00:00Z	NA	NA	622230271922.8478	NA	NA	51363460.95510256
1992-01-18T00:00:00Z	NA	NA	622728818863.1361	NA	NA	51363460.95510256
1992-01-19T00:00:00Z	NA	NA	623218206788.942	NA	NA	51363460.95510256
1992-01-20T00:00:00Z	NA	NA	623698603964.3536	NA	NA	51363460.95510256
1992-01-21T00:00:00Z	NA	NA	624170175562.209	NA	NA	51363460.95510256
1992-01-22T00:00:00Z	NA	NA	624633083720.887	NA	NA	51363460.95510256
1992-01-23T00:00:00Z	NA	NA	625087487600.0544	NA	NA	51363460.95510256
1992-01-24T00:00:00Z	NA	NA	625533543435.3893	NA	NA	51363460.95510256
1992-01-25T00:00:00Z	NA	NA	625971404592.2983	NA	NA	51363460.95510256
1992-01-26T00:00:00Z	NA	NA	626401221618.6484	NA	NA	51363460.95510256
1992-01-27T00:00:00Z	NA	NA	626823142296.5286	NA	NA	51363460.95510256
1992-01-28T00:00:00Z	NA	NA	627237311693.0612	NA	NA	51363460.95510256
1992-01-29T00:00:00Z	NA	NA	627643872210.2797	NA	NA	51363460.95510256
1992-01-30T00:00:00Z	NA	NA	628042963634.0905	NA	NA	51363460.95510256
1992-01-31T00:00:00Z	NA	NA	628434723182.3342	NA	NA	51363460.95510256
1992-02-01T00:00:00Z	NA	NA	628819285551.9655	NA	NA	51363460.95510256
1992-02-02T00:00:00Z	NA	NA	629196782965.3645	NA	NA	51363460.95510256
1992-02-03T00:00:00Z	NA	NA	629567345215.7988	NA	NA	51363460.95510256
1992-02-04T00:00:00Z	NA	NA	629931099712.0498	NA	NA	51363460.95510256
1992-02-05T00:00:00Z	NA	NA	630288171522.2185	NA	NA	51363460.95510256
1992-02-06T00:00:00Z	NA	NA	630638683416.7278	NA	NA	51363460.95510256
1992-02-07T00:00:00Z	NA	NA	630982755910.5334	NA	NA	51363460.95510256
1992-02-08T00:00:00Z	NA	NA	631320507304.5608	NA	NA	51363460.95510256
1992-02-09T00:00:00Z	NA	NA	631652053726.379	NA	NA	51363460.95510256
1992-02-10T00:00:00Z	NA	NA	631977509170.1295	NA	NA	51363460.95510256
1992-02-11T00:00:00Z	NA	NA	632296985535.7195	NA	NA	51363460.95510256
1992-02-12T00:00:00Z	NA	NA	632610592667.296	NA	NA	51363460.95510256
1992-02-13T00:00:00Z	NA	NA	632918438391.0134	NA	NA	51363460.95510256
1992-02-14T00:00:00Z	NA	NA	633220628552.1067	NA	NA	51363460.95510256
1992-02-15T00:00:00Z	NA	NA	633517267051.2836	NA	NA	51363460.95510256
1992-02-16T00:00:00Z	NA	NA	633808455880.4486	NA	NA	51363460.95510256
1992-02-17T00:00:00Z	NA	NA	634094295157.7703	NA	NA	51363460.95510256
1992-02-18T00:00:00Z	NA	NA	634374883162.1042	NA	NA	51363460.95510256
1992-02-19T00:00:00Z	NA	NA	634650316366.7843	NA	NA	51363460.95510256
1992-02-20T00:00:00Z	NA	NA	634920689472.792	NA	NA	51363460.95510256
1992-02-21T00:00:00Z	NA	NA	635186095441.3179	NA	NA	51363460.95510256
1992-02-22T00:00:00Z	NA	NA	635446625525.7233	NA	NA	51363460.95510256
1992-02-23T00:00:00Z	NA	NA	635702369302.916	NA	NA	51363460.95510256
1992-02-24T00:00:00Z	NA	NA	635953414704.1489	NA	NA	51363460.95510256
1992-02-25T00:00:00Z	NA	NA	636199848045.2529	NA	NA	51363460.95510256
1992-02-26T00:00:00Z	NA	NA	636441754056.315	NA	NA	51363460.95510256
1992-02-27T00:00:00Z	NA	NA	636679215910.8098	NA	NA	51363460.95510256
1992-02-28T00:00:00Z	NA	NA	636912315254.1978	NA	NA	51363460.95510256
1992-02-29T00:00:00Z	NA	NA	637141132231.996	NA	NA	51363460.95510256
1992-03-01T00:00:00Z	NA	NA	637365745517.335	NA	NA	51363460.95510256
1992-03-02T00:00:00Z	NA	NA	637586232338.008	NA	NA	51363460.95510256
1992-03-03T00:00:00Z	NA	NA	637802668503.0247	NA	NA	51363460.95510256
1992-03-04T00:00:00Z	NA	NA	638015128428.675	NA	NA	51363460.95510256
1992-03-05T00:00:00Z	NA	NA	638223685164.1166	NA	NA	51363460.95510256
1992-03-06T00:00:00Z	NA	NA	638428410416.4901	NA	NA	51363460.95510256
1992-03-07T00:00:00Z	NA	NA	638629374575.5746	NA	NA	51363460.95510256
1992-03-08T00:00:00Z	NA	NA	638826646737.9888	NA	NA	51363460.95510256
1992-03-09T00:00:00Z	NA	NA	639020294730.9486	NA	NA	51363460.95510256
1992-03-10T00:00:00Z	NA	NA	639210385135.588	NA	NA	51363460.95510256
1992-03-11T00:00:00Z	NA	NA	639396983309.8507	NA	NA	51363460.95510256
1992-03-12T00:00:00Z	NA	NA	639580153410.9625	NA	NA	51363460.95510256
1992-03-13T00:00:00Z	NA	NA	639759958417.4899	NA	NA	51363460.95510256
1992-03-14T00:00:00Z	NA	NA	639936460150.9938	NA	NA	51363460.95510256
1992-03-15T00:00:00Z	NA	NA	640109719297.2853	NA	NA	51363460.95510256
1992-03-16T00:00:00Z	NA	NA	640279795427.2911	NA	NA	51363460.95510256
1992-03-17T00:00:00Z	NA	NA	640446747017.5356	NA	NA	51363460.95510256
1992-03-18T00:00:00Z	NA	NA	640610631470.2465	NA	NA	51363460.95510256
1992-03-19T00:00:00Z	NA	NA	640771505133.0907	NA	NA	51363460.95510256
1992-03-20T00:00:00Z	NA	NA	640929423318.5491	NA	NA	51363460.95510256
1992-03-21T00:00:00Z	NA	NA	641084440322.9333	NA	NA	51363460.95510256
1992-03-22T00:00:00Z	NA	NA	641236609445.0553	NA	NA	51363460.95510256
1992-03-23T00:00:00Z	NA	NA	641385983004.5519	NA	NA	51363460.95510256
1992-03-24T00:00:00Z	NA	NA	641532612359.8739	NA	NA	51363460.95510256
1992-03-25T00:00:00Z	NA	NA	641676547925.9448	NA	NA	51363460.95510256
1992-03-26T00:00:00Z	NA	NA	641817839191.4943	NA	NA	51363460.95510256
1992-03-27T00:00:00Z	NA	NA	641956534736.0737	NA	NA	51363460.95510256
1992-03-28T00:00:00Z	NA	NA	642092682246.7595	NA	NA	51363460.95510256
1992-03-29T00:00:00Z	NA	NA	642226328534.5486	NA	NA	51363460.95510256
1992-03-30T00:00:00Z	NA	NA	642357519550.4536	NA	NA	51363460.95510256
1992-03-31T00:00:00Z	NA	NA	642486300401.3019	NA	NA	51363460.95510256
1992-04-01T00:00:00Z	NA	NA	642612715365.2443	NA	NA	51363460.95510256
1992-04-02T00:00:00Z	NA	NA	642736807906.9794	NA	NA	51363460.95510256
1992-04-03T00:00:00Z	NA	NA	642858620692.6973	NA	NA	51363460.95510256
1992-04-04T00:00:00Z	NA	NA	642978195604.75	NA	NA	51363460.95510256
1992-04-05T00:00:00Z	NA	NA	643095573756.0513	NA	NA	51363460.95510256
1992-04-06T00:00:00Z	NA	NA	643210795504.212	NA	NA	51363460.95510256
1992-04-07T00:00:00Z	NA	NA	643323900465.417	NA	NA	51363460.95510256
1992-04-08T00:00:00Z	NA	NA	643434927528.045	NA	NA	51363460.95510256
1992-04-09T00:00:00Z	NA	NA	643543914866.0408	NA	NA	51363460.95510256
1992-04-10T00:00:00Z	NA	NA	643650899952.0387	NA	NA	51363460.95510256
1992-04-11T00:00:00Z	NA	NA	643755919570.2484	NA	NA	51363460.95510256
1992-04-12T00:00:00Z	NA	NA	643859009829.1012	NA	NA	51363460.95510256
1992-04-13T00:00:00Z	NA	NA	643960206173.6652	NA	NA	51363460.95510256
1992-04-14T00:00:00Z	NA	NA	644059543397.8325	NA	NA	51363460.95510256
1992-04-15T00:00:00Z	NA	NA	644157055656.282	NA	NA	51363460.95510256
1992-04-16T00:00:00Z	NA	NA	644252776476.2224	NA	NA	51363460.95510256
1992-04-17T00:00:00Z	NA	NA	644346738768.9205	NA	NA	51363460.95510256
1992-04-18T00:00:00Z	NA	NA	644434688926.004	NA	NA	51363460.95510256
1992-04-19T00:00:00Z	NA	NA	644513035223.7195	NA	NA	51363460.95510256
1992-04-20T00:00:00Z	NA	NA	644587056492.2755	NA	NA	51363460.95510256
1992-04-21T00:00:00Z	NA	NA	644658437318.651	NA	NA	51363460.95510256
1992-04-22T00:00:00Z	NA	NA	644725133172.1305	NA	NA	51363460.95510256
1992-04-23T00:00:00Z	NA	NA	644786994345.5427	NA	NA	51363460.95510256
1992-04-24T00:00:00Z	NA	NA	644842579681.7076	NA	NA	51363460.95510256
1992-04-25T00:00:00Z	NA	NA	644891992734.0232	NA	NA	51363460.95510256
1992-04-26T00:00:00Z	NA	NA	644937779987.4825	NA	NA	51363460.95510256
1992-04-27T00:00:00Z	NA	NA	644976540283.85	NA	NA	51363460.95510256
1992-04-28T00:00:00Z	NA	NA	645023576771.5787	NA	NA	51363460.95510256
1992-04-29T00:00:00Z	NA	NA	645081789101.9459	NA	NA	51363460.95510256
1992-04-30T00:00:00Z	NA	NA	645155057280.9932	NA	NA	51363460.95510256
1992-05-01T00:00:00Z	NA	NA	645176017113.3107	NA	NA	51363460.95510256
1992-05-02T00:00:00Z	NA	NA	644903397999.842	NA	NA	51363460.95510256
1992-05-03T00:00:00Z	NA	NA	644337536412.6464	NA	NA	51363460.95510256
1992-05-04T00:00:00Z	NA	NA	643700534189.8256	NA	NA	51363460.95510256
1992-05-05T00:00:00Z	NA	NA	643062718419.3431	NA	NA	51363460.95510256
1992-05-06T00:00:00Z	NA	NA	642362807481.7789	NA	NA	51363460.95510256
1992-05-07T00:00:00Z	NA	NA	641512129213.0056	NA	NA	51363460.95510256
1992-05-08T00:00:00Z	NA	NA	640407508484.5619	NA	NA	51363460.95510256
1992-05-09T00:00:00Z	NA	NA	639101803139.6362	NA	NA	51363460.95510256
1992-05-10T00:00:00Z	NA	NA	637586225012.6108	NA	NA	51363460.95510256
1992-05-11T00:00:00Z	NA	NA	635781514144.4713	NA	NA	51363460.95510256
1992-05-12T00:00:00Z	NA	NA	633740282290.2021	NA	NA	51363460.95510256
1992-05-13T00:00:00Z	NA	NA	631564701626.6903	NA	NA	51363460.95510256
1992-05-14T00:00:00Z	NA	NA	629400090819.2145	NA	NA	51363460.95510256
1992-05-15T00:00:00Z	NA	NA	627368576683.9967	NA	NA	51363460.95510256
1992-05-16T00:00:00Z	NA	NA	625325984680.9609	NA	NA	51363460.95510256
1992-05-17T00:00:00Z	NA	NA	623159341494.7119	NA	NA	51363460.95510256
1992-05-18T00:00:00Z	NA	NA	620892792382.2312	NA	NA	51363460.95510256
1992-05-19T00:00:00Z	NA	NA	618565226623.0376	NA	NA	51363460.95510256
1992-05-20T00:00:00Z	NA	NA	616145681340.8221	NA	NA	51363460.95510256
1992-05-21T00:00:00Z	NA	NA	613494007349.2717	NA	NA	51363460.95510256
1992-05-22T00:00:00Z	NA	NA	610556731073.5967	NA	NA	51363460.95510256
1992-05-23T00:00:00Z	NA	NA	607413282907.3256	NA	NA	51363460.95510256
1992-05-24T00:00:00Z	NA	NA	604476137047.3623	NA	NA	51363460.95510256
1992-05-25T00:00:00Z	NA	NA	601822614556.0701	NA	NA	51363460.95510256
1992-05-26T00:00:00Z	NA	NA	599325783304.1826	NA	NA	51363460.95510256
1992-05-27T00:00:00Z	NA	NA	596927485434.2781	NA	NA	51363460.95510256
1992-05-28T00:00:00Z	352216472986.0272	244711012448.25085	596927485434.2781	30306959.38686773	21056501.56823483	51363460.95510256
1992-05-29T00:00:00Z	254248192805.4555	316598661903.7508	570846854709.2063	24011248.263193607	27352212.691908956	51363460.95510256
1992-05-30T00:00:00Z	NA	NA	569017787524.0377	NA	NA	51363460.95510256
1992-05-31T00:00:00Z	NA	NA	567136111080.8975	NA	NA	51363460.95510256
1992-06-01T00:00:00Z	524505629350.67993	42630481730.21753	567136111080.8975	47502572.81720209	3860888.1379004717	51363460.95510256
1992-06-02T00:00:00Z	435211196045.79236	84970092693.28717	520181288739.0795	40586608.52176693	10776852.433335632	51363460.95510256
1992-06-03T00:00:00Z	443068477824.9898	75685113453.40247	518753591278.3923	41688860.575600296	9674600.379502267	51363460.95510256
1992-06-04T00:00:00Z	444222681419.7479	71083903769.90851	515306585189.65643	42208458.593234986	9155002.361867577	51363460.95510256
1992-06-05T00:00:00Z	447309932214.95953	65392387501.16994	512702319716.12946	42875542.26136544	8487918.69373712	51363460.95510256
1992-06-06T00:00:00Z	447435130056.8125	61945783967.651985	509380914024.4645	43261128.78113285	8102332.173969716	51363460.95510256
1992-06-07T00:00:00Z	461352605946.76227	49395873491.90625	510748479438.6685	44841120.28118616	6522340.6739163995	51363460.95510256
1992-06-08T00:00:00Z	462291779264.9835	46143326078.814896	508435105343.7984	45220490.160384	6142970.794718564	51363460.95510256
1992-06-09T00:00:00Z	445614954633.6599	55053909006.652016	500668863640.31195	43988655.079678595	7374805.875423968	51363460.95510256
1992-06-10T00:00:00Z	401424349184.25696	82164550656.48846	483588899840.7454	40306758.19533059	11056702.759771973	51363460.95510256
1992-06-11T00:00:00Z	405388070414.14374	76856113639.48824	482244184053.63196	40944635.68291241	10418825.272190154	51363460.95510256
1992-06-12T00:00:00Z	367899338279.2388	99069684708.79553	466969022988.0343	37865186.423021734	13498274.53208083	51363460.95510256
1992-06-13T00:00:00Z	364913221655.40564	98103598817.70026	463016820473.1059	37908427.88401133	13455033.071091235	51363460.95510256
